,,,,,,,,,,,
001_set_sync_speed,Real,0,0,False,True,True,True,False,ANL_VSync,,
002_Actual_sync_speed,Real,4,0,False,True,True,True,False,MES_VAbz,,
003_set_Reel_length,Real,8,0,False,True,True,True,False,SOL_LenSp,,
004_Actual_reel_length,Real,12,0,False,True,True,True,False,MES_LenSp,,
006_Line_Status,Real,16,0,False,True,True,True,False,ANL_Stat,,
007_QC_Status,Real,20,0,False,True,True,True,False,QSS_StatAct,,
008_Dia_controller_status,Real,24,0,False,True,True,True,False,ANL_ProdStat,,
009_login_status,Real,28,0,False,True,True,True,False,ANL_ActUserLevel,,
011_Date,DTL,32,DTL#1970-01-01-00:00:00,False,True,True,True,False,,,
012_Reserve,Real,44,0,False,True,True,True,False,,,
013_Ex1_set_speed,Real,48,0,False,True,True,True,False,EXT1_SpeedSync,,
014_Ex1_Actual_speed,Real,52,0,False,True,True,True,False,EXT1_iSpeed,,
015_Ex1_motor_load,Real,56,0,False,True,True,True,False,EXT1_iLoad,,
016_Ex1_Melt_Pressure,Real,60,0,False,True,True,True,False,EXT1_iPresMelt1,,
017_Ex1_Melt_temperature,Real,64,0,False,True,True,True,False,EXT1_iTempMelt1,,
018_Ex1_set_speed,Real,68,0,False,True,True,True,False,EXT2_SpeedSync,,
019_Ex2_Actual_speed,Real,72,0,False,True,True,True,False,EXT2_iSpeed,,
020_Ex2_motor_load,Real,76,0,False,True,True,True,False,EXT2_iLoad,,
021_Ex2_Melt_Pressure,Real,80,0,False,True,True,True,False,EXT2_iPresMelt1,,
022_Ex2_Melt_temperature,Real,84,0,False,True,True,True,False,EXT2_iTempMelt1,,
023_P/off_set_length,Real,88,0,False,True,True,True,False,ANL_NomAbwLen,,
024_p/off_actual_length,Real,92,0,False,True,True,True,False,ANL_ActAbwLen,,
025_Last_Reel_Length,Real,96,0,False,True,True,True,False,MES_LenSpOld,,
026_Hot_Spark_set_voltage,Real,100,0,False,True,True,True,False,MDV2_NomSparkSpg,,
027_Hot_spark_actual_voltage,Real,104,0,False,True,True,True,False,MDV2_iVoltage,,
028_hot_spark_count,Real,108,0,False,True,True,True,False,MES_Spark2,,
029_Cold_Spark_set_voltage,Real,112,0,False,True,True,True,False,MDV1_NomSparkSpg,,
030_Cold_spark_actual_voltage,Real,116,0,False,True,True,True,False,MDV1_iVoltage,,
031_Cold_spark_count,Real,120,0,False,True,True,True,False,MES_Spark,,
032_Chalk_Applicator_Status,Real,124,0,False,True,True,True,False,H9P2_iOn,,
033_Dryer_Status,Real,128,0,False,True,True,True,False,ANL_Dryer,,
034_Burner_Status,Real,132,0,False,True,True,True,False,ANL_iBurnerOn,,
035_Ex1_Gear_Box_Temp,Real,136,0,False,True,True,True,False,EXT1_iTempMot,,
036_Ex1_BZ1_set_temperature,Real,140,0,False,True,True,True,False,EXT1_oTempZ7,,
037_Ex1_BZ2_set_temperature,Real,144,0,False,True,True,True,False,EXT1_oTempZ8,,
038_Ex1_CZ1_set_temperature,Real,148,0,False,True,True,True,False,EXT1_oTempZ1,,
039_Ex1_CZ2_set_temperature,Real,152,0,False,True,True,True,False,EXT1_oTempZ2,,
040_Ex1_CZ3_set_temperature,Real,156,0,False,True,True,True,False,EXT1_oTempZ3,,
041_Ex1_FZ1_set_temperature,Real,160,0,False,True,True,True,False,EXT1_oTempFl1,,
042_Ex1_HZ1_set_temperature,Real,164,0,False,True,True,True,False,EXT1_oTempH1,,
043_Ex1_HZ2_set_temperature,Real,168,0,False,True,True,True,False,EXT1_oTempH2,,
044_Ex1_HZ3_set_temperature,Real,172,0,False,True,True,True,False,EXT1_oTempH3,,
045_Ex1_HZ4_set_temperature,Real,176,0,False,True,True,True,False,EXT1_oTempH4,,
046_Ex1_HZ5_set_temperature,Real,180,0,False,True,True,True,False,EXT1_oTempH5,,
047_Ex1_BZ1_Actual_temperature,Real,184,0,False,True,True,True,False,EXT1_iTempZ7,,
048_Ex1_BZ2_Actual_temperature,Real,188,0,False,True,True,True,False,EXT1_iTempZ8,,
049_Ex1_CZ1_Actual_temperature,Real,192,0,False,True,True,True,False,EXT1_iTempZ1,,
050_Ex1_CZ2_Actual_temperature,Real,196,0,False,True,True,True,False,EXT1_iTempZ2,,
051_Ex1_CZ3_Actual_temperature,Real,200,0,False,True,True,True,False,EXT1_iTempZ3,,
052_Ex1_FZ1_Actual_temperature,Real,204,0,False,True,True,True,False,EXT1_iTempFl1,,
053_Ex1_HZ1_Actual_temperature,Real,208,0,False,True,False,True,False,EXT1_iTempH1,,
054_Ex1_HZ2_Actual_temperature,Real,212,0,False,True,False,True,False,EXT1_iTempH2,,
055_Ex1_HZ3_Actual_temperature,Real,216,0,False,True,False,True,False,EXT1_iTempH3,,
056_Ex1_HZ4_Actual_temperature,Real,220,0,False,True,False,True,False,EXT1_iTempH4,,
057_Ex1_HZ5_Actual_temperature,Real,224,0,False,True,False,True,False,EXT1_iTempH5,,
058_Ex1_BZ1_Heating/cooling_Status,Real,228,0,False,True,False,True,False,EXT1_OP15,,
059_Ex1_BZ2__Heating/cooling_Status,Real,232,0,False,True,False,True,False,EXT1_OP7,,
060_Ex1_CZ1__Heating/cooling_Status,Real,236,0,False,True,False,True,False,EXT1_OP1,,
061_Ex1_CZ2__Heating/cooling_Status,Real,240,0,False,True,False,True,False,EXT1_OP2,,
062_Ex1_CZ3__Heating/cooling_Status,Real,244,0,False,True,False,True,False,EXT1_OP3,,
063_Ex1_FZ1__Heating/cooling_Status,Real,248,0,False,True,False,True,False,EXT1_OP8,,
064_Ex1_HZ1__Heating/cooling_Status,Real,252,0,False,True,False,True,False,EXT1_OP9,,
065_Ex1_HZ2__Heating/cooling_Status,Real,256,0,False,True,False,True,False,EXT1_OP10,,
066_Ex1_HZ3__Heating/cooling_Status,Real,260,0,False,True,False,True,False,EXT1_OP11,,
067_Ex1_HZ4__Heating/cooling_Status,Real,264,0,False,True,False,True,False,EXT1_OP12,,
068_Ex1_HZ5__Heating/cooling_Status,Real,268,0,False,True,False,True,False,EXT1_OP13,,
069_Ex1_Cooling_unit_set_temp.,Real,272,0,False,True,False,True,False,EXT1_oTempT1,,
070_Ex1_Cooling_unit_Actual_temp.,Real,276,0,False,True,False,True,False,EXT1_iTempT1,,
071_Ex1_LH_Colour_dosing,Real,280,0,False,True,False,True,False,EXT1_oPlas1,,
072_Ex1_RH_Colour_dosing,Real,284,0,False,True,False,True,False,EXT1_oPlas2,,
073_Ex2_Gear_Box_Temp,Real,288,0,False,True,False,True,False,EXT2_iTempMot,,
074_Ex2_BZ1_set_temperature,Real,292,0,False,True,False,True,False,EXT2_oTempZ7,,
075_Ex2_BZ2_set_temperature,Real,296,0,False,True,False,True,False,EXT2_oTempZ8,,
076_Ex2_CZ1_set_temperature,Real,300,0,False,True,False,True,False,EXT2_oTempZ1,,
077_Ex2_CZ2_set_temperature,Real,304,0,False,True,False,True,False,EXT2_oTempZ2,,
078_Ex2_CZ3_set_temperature,Real,308,0,False,True,False,True,False,EXT2_oTempZ3,,
079_Ex2_FZ1_set_temperature,Real,312,0,False,True,False,True,False,EXT2_oTempFl1,,
080_Ex2_HZ1_set_temperature,Real,316,0,False,True,False,True,False,EXT2_oTempH1,,
081_Ex2_HZ2_set_temperature,Real,320,0,False,True,False,True,False,EXT2_oTempH2,,
082_Ex2_HZ3_set_temperature,Real,324,0,False,True,False,True,False,EXT2_oTempH3,,
083_Ex2_BZ1_Actual_temperature,Real,328,0,False,True,False,True,False,EXT2_iTempZ7,,
084_Ex2_BZ2_Actual_temperature,Real,332,0,False,True,False,True,False,EXT2_iTempZ8,,
085_Ex2_CZ1_Actual_temperature,Real,336,0,False,True,False,True,False,EXT2_iTempZ1,,
086_Ex2_CZ2_Actual_temperature,Real,340,0,False,True,False,True,False,EXT2_iTempZ2,,
087_Ex2_CZ3_Actual_temperature,Real,344,0,False,True,False,True,False,EXT2_iTempZ3,,
088_Ex2_FZ1_Actual_temperature,Real,348,0,False,True,False,True,False,EXT2_iTempFl1,,
089_Ex2_HZ1_Actual_temperature,Real,352,0,False,True,False,True,False,EXT2_iTempH1,,
090_Ex2_HZ2_Actual_temperature,Real,356,0,False,True,False,True,False,EXT2_iTempH2,,
091_Ex2_HZ3_Actual_temperature,Real,360,0,False,True,False,True,False,EXT2_iTempH3,,
092_Ex2_BZ1_Heating/cooling_Status,Real,364,0,False,True,False,True,False,EXT2_OP15,,
093_Ex2_BZ2__Heating/cooling_Status,Real,368,0,False,True,False,True,False,EXT2_OP7,,
094_Ex2_CZ1__Heating/cooling_Status,Real,372,0,False,True,False,True,False,EXT2_OP1,,
095_Ex2_CZ2__Heating/cooling_Status,Real,376,0,False,True,False,True,False,EXT2_OP2,,
096_Ex2_CZ3__Heating/cooling_Status,Real,380,0,False,True,False,True,False,EXT2_OP3,,
097_Ex2_FZ1__Heating/cooling_Status,Real,384,0,False,True,False,True,False,EXT2_OP8,,
098_Ex2_HZ1__Heating/cooling_Status,Real,388,0,False,True,False,True,False,EXT2_OP9,,
099_Ex2_HZ2__Heating/cooling_Status,Real,392,0,False,True,False,True,False,EXT2_OP10,,
100_Ex2_HZ3__Heating/cooling_Status,Real,396,0,False,True,False,True,False,EXT2_OP11,,
101_Ex2_Cooling_unit_set_temp.,Real,400,0,False,True,False,True,False,EXT2_oTempT1,,
102_Ex2_Cooling_unit_Actual_temp.,Real,404,0,False,True,False,True,False,EXT2_iTempT1,,
103_Ex2_LH_Colour_dosing,Real,408,0,False,True,True,True,False,EXT2_oPlas1,,
104_Ex2_RH_Colour_dosing,Real,412,0,False,True,True,True,False,EXT2_oPlas2,,
105_Hot_y_axis_set_dia_,Real,416,0,False,True,True,True,False,SOL_DWarmY,,
106_Hot_y_axis_actual_dia_,Real,420,0,False,True,True,True,False,MES_DWarmY,,
107_Hot_x_axis_set_dia_,Real,424,0,False,True,True,True,False,SOL_DWarmX,,
108_Hot_x_axis_actual_dia_,Real,428,0,False,True,True,True,False,MES_DWarmX,,
109_Cold_y_axis_set_dia_,Real,432,0,False,True,True,True,False,SOL_DKaltY,,
110_Cold_y_axis_actual_dia_,Real,436,0,False,True,True,True,False,MES_DKaltY,,
111_Cold_x_axis_set_dia_,Real,440,0,False,True,True,True,False,SOL_DKaltX,,
112_Cold_x_axis_actual_dia_,Real,444,0,False,True,True,True,False,MES_DKaltX,,
113_Cold_dia_average_vale,Real,448,0,False,True,True,True,False,QSS3_AverageVal,,
114_cold_dia_standard_deviation,Real,452,0,False,True,True,True,False,QSS3_S,,
115_cold_dia_maximum_value,Real,456,0,False,True,True,True,False,QSS3_MaxVal,,
116_cold_dia_min._value,Real,460,0,False,True,True,True,False,QSS3_MinVal,,
117_Cp_value,Real,464,0,False,True,True,True,False,QSS3_CP,,
118_Cpk_value,Real,468,0,False,True,True,True,False,QSS3_CPK,,
119_Cm_value,Real,472,0,False,True,True,True,False,QSS3_CM,,
120_Cmk_value,Real,476,0,False,True,True,True,False,QSS3_CMK,,
121_Cooling_through_temperature_tank_1_set_value,Real,480,0,False,True,True,True,False,H9P1_C_oTempZ1,,
122_Cooling_through_temperature_tank_1_Actual_value,Real,484,0,False,True,True,True,False,H9P1_C_iTTank1,,
123_CAP2_Motor_load_set_value,Real,488,0,False,True,True,True,False,BAZ2_oLoad,,
124_CAP2_Motor_load_Actual_value,Real,492,0,False,True,True,True,False,BAZ2_iLoad,,
125_ACC_Control_mode,Real,496,0,False,True,True,True,False,SPE2_TensMod,,
126_ACC2_set_motor_load,Real,500,0,False,True,True,True,False,SPE2_oLoad,,
127_ACC2_actual_motor_load,Real,504,0,False,True,True,True,False,SPE2_iLoad,,
128_ACC2_set_nominal_position,Real,508,0,False,True,True,True,False,SPE2_oPosSet,,
129_ACC2_actual_position,Real,512,0,False,True,True,True,False,SPE2_iAccu,,
130_ACC2_contents,Real,516,0,False,True,True,True,False,SPE2_AccuMet,,
131_TUP2_Tension_control_mode,Real,520,0,False,True,True,True,False,TUP2_TensMod,,
132_TUP2_motor_load,Real,524,0,False,True,True,True,False,TUP2_iLoad,,
133_TUP2_traverse_feed,Real,528,0,False,True,True,True,False,TUP2_oTravFeed,,
135_TUP2_traverse_position,Real,532,0,False,True,True,True,False,TUP2_iTravPos,,
136_TUP1_Tension_control_mode,Real,536,0,False,True,True,True,False,TUP1_TensMod,,
137_TUP1_motor_load,Real,540,0,False,True,True,True,False,TUP1_iLoad,,
138_TUP1_dancer_pressure,Real,544,0,False,True,True,True,False,TUP1_oDancPress,,
139_TUP1_traverse_feed,Real,548,0,False,True,True,True,False,TUP1_oTravFeed,,
141_TUP1_traverse_position,Real,552,0,False,True,True,True,False,TUP1_iTravPos,,
142_Active_Take-up,Real,556,0,False,True,True,True,False,ANL_AufwAct,,
143_POF1_preselection,Real,560,0,False,True,True,True,False,POF1_Vorw,,
144_POF1_control_mode,Real,564,0,False,True,False,True,False,POF1_TensMod,,
145_POF1_set_motor_load,Real,568,0,False,True,False,True,False,POF1_oLoad,,
146_POF1_Actual_motor_load,Real,572,0,False,True,False,True,False,POF1_iLoad,,
147_POF1_dancer_pressure,Real,576,0,False,True,False,True,False,POF1_oDancPress,,
148_CAP1_preselection,Real,580,0,False,True,False,True,False,BAZ1_Vorw,,
149_CAP1_control_mode,Real,584,0,False,True,False,True,False,BAZ1_TensMod,,
150_CAP1_set_motor_load,Real,588,0,False,True,False,True,False,BAZ1_oLoad,,
151_CAP1_actual_motor_load,Real,592,0,False,True,False,True,False,BAZ1_iLoad,,
152_POF2_preselection,Real,596,0,False,True,False,True,False,POF2_Vorw,,
153_POF2_Actual_motor_load,Real,600,0,False,True,False,True,False,POF2_iLoad,,
154_POF2_set_dancer_pressure,Real,604,0,False,True,False,True,False,POF2_oDancPress,,
155_POF2_actual_dancer_pressure,Real,608,0,False,True,True,True,False,POF2_DancPress,,
156_POF3_preselection,Real,612,0,False,True,True,True,False,POF3_Vorw,,
157_POF3_Actual_motor_load,Real,616,0,False,True,True,True,False,POF3_iLoad,,
158_POF3_set_dancer_pressure,Real,620,0,False,True,True,True,False,POF3_oDancPress,,
159_POF3_actual_dancer_pressure,Real,624,0,False,True,True,True,False,POF3_DancPress,,
160_MBD1_voltage_L1,Real,628,0,False,True,True,True,False,MBD1_iVoltageL1,,
161_MBD1_voltage_L2,Real,632,0,False,True,True,True,False,MBD1_iVoltageL2,,
162_MBD1_voltage_L3,Real,636,0,False,True,True,True,False,MBD1_iVoltageL3,,
163_MBD1_min._voltage_L1,Real,640,0,False,True,True,True,False,MBD1_iVoltageL1Min,,
164_MBD1_min._voltage_L2,Real,644,0,False,True,True,True,False,MBD1_iVoltageL2Min,,
165_MBD1_min._voltage_L3,Real,648,0,False,True,True,True,False,MBD1_iVoltageL3Min,,
166_MBD1_max._voltage_L1,Real,652,0,False,True,True,True,False,MBD1_iVoltageL1Max,,
167_MBD1_max._voltage_L2,Real,656,0,False,True,True,True,False,MBD1_iVoltageL2Max,,
168_MBD1_max._voltage_L3,Real,660,0,False,True,True,True,False,MBD1_iVoltageL3Max,,
169_MBD1_current_L1,Real,664,0,False,True,True,True,False,MBD1_iCurrentL1,,
170_MBD1_current_L2,Real,668,0,False,True,True,True,False,MBD1_iCurrentL2,,
171_MBD1_current_L3,Real,672,0,False,True,True,True,False,MBD1_iCurrentL3,,
172_MBD1_min._current_L1,Real,676,0,False,True,True,True,False,MBD1_iCurrentL1Min,,
173_MBD1_min._current_L2,Real,680,0,False,True,True,True,False,MBD1_iCurrentL2Min,,
174_MBD1_min._current_L3,Real,684,0,False,True,True,True,False,MBD1_iCurrentL3Min,,
175_MBD1_max._current_L1,Real,688,0,False,True,True,True,False,MBD1_iCurrentL1Max,,
176_MBD1_max._current_L2,Real,692,0,False,True,True,True,False,MBD1_iCurrentL2Max,,
177_MBD1_max._current_L3,Real,696,0,False,True,True,True,False,MBD1_iCurrentL3Max,,
178_MBD1_power_L1,Real,700,0,False,True,True,True,False,MBD1_iPowerL1,,
179_MBD1_power_L2,Real,704,0,False,True,True,True,False,MBD1_iPowerL2,,
180_MBD1_power_L3,Real,708,0,False,True,True,True,False,MBD1_iPowerL3,,
181_MBD1_total_active_power,Real,712,0,False,True,True,True,False,MBD1_iTotalW,,
182_MBD1_total_apparent_power,Real,716,0,False,True,True,True,False,MBD1_iTatalVA,,
183_MBD1_total_reactive_power,Real,720,0,False,True,True,True,False,MBD1_iTotalVar,,
184_MBD1_total_active_power_max.,Real,724,0,False,True,True,True,False,MBD1_iTotalWMax,,
185_MBD1_total_apparent_power_max.,Real,728,0,False,True,True,True,False,MBD1_iTotalVAMax,,
186_MBD1_total_reactive_power_max.,Real,732,0,False,True,True,True,False,MD1_iTotalVarMax,,
187_MBD1_total_power_factor,Real,736,0,False,True,True,True,False,MBD1_iTotalPF,,
188_MBD1_frequency,Real,740,0,False,True,True,True,False,MBD1_iFrequency,,
189_MBD1_min.frequency,Real,744,0,False,True,True,True,False,MBD1_iFrequencyMin,,
190_MBD1_max._frequency,Real,748,0,False,True,True,True,False,MBD1_iFrequencyMax,,
191_MBD1_active_energy_import,Real,752,0,False,True,True,True,False,MBD1_iActEnImp1,,
192_MBD1_apparent_energy_import,Real,756,0,False,True,True,True,False,MBD1_iAppEnImp1,,
193_MBD1_reactive_energy_import,Real,760,0,False,True,True,True,False,MBD1_iReaEnImp1,,
194_MBD1_active_power_demand,Real,764,0,False,True,True,True,False,MBD1_iActEnDemand,,
195_MBD1_reactive__power_demand,Real,768,0,False,True,True,True,False,MBD1_iReactEnDemand,,
196_Line_efficiency/time_line_running,Real,772,0,False,True,True,True,False,ANL_TimeRun,,
197_Line_efficiency/time_line_stopped,Real,776,0,False,True,True,True,False,ANL_TimeStop,,
198_Line_efficiency/time_good_product,Real,780,0,False,True,True,True,False,ANL_TimeGood,,
199_Energy_efficiency/Actual_reel,Real,784,0,False,True,True,True,False,MBD1_iAppEnImp1,-,MBD1_iAppE‐
200_Energy_efficiency/Actual_power,Real,788,0,False,True,True,True,False,MBD1_iTotalVA,,
201_Reserve,Real,792,0,False,True,True,True,False,,,
202_Reserve,Real,796,0,False,True,True,True,False,,,
203_Reserve,Real,800,0,False,True,True,True,False,,,
204_Reserve,Real,804,0,False,True,True,True,False,,,
Element_1,Real,808,0,False,True,False,True,False,,,
Element_2,Real,812,0,False,True,False,True,False,,,
Element_3,Real,816,0,False,True,False,True,False,,,
Element_4,Real,820,0,False,True,False,True,False,,,
Element_5,Real,824,0,False,True,False,True,False,,,
Element_6,Real,828,0,False,True,False,True,False,,,
Element_7,Real,832,0,False,True,False,True,False,,,
Element_8,Real,836,0,False,True,False,True,False,,,
Element_9,Real,840,0,False,True,False,True,False,,,
Element_10,Real,844,0,False,True,False,True,False,,,
Element_11,Real,848,0,False,True,False,True,False,,,
Element_12,Real,852,0,False,True,False,True,False,,,
Element_13,Real,856,0,False,True,False,True,False,,,
Element_14,Real,860,0,False,True,False,True,False,,,
Element_15,Real,864,0,False,True,False,True,False,,,
Element_16,Real,868,0,False,True,False,True,False,,,
Element_17,Real,872,0,False,True,False,True,False,,,
Element_18,Real,876,0,False,True,False,True,False,,,
WatchDog,Bool,880,false,False,True,False,True,False,COS1_oWatchD,,
Element_20,Bool,880.1,false,False,True,False,True,False,,,
Element_21,Bool,880.2,false,False,True,False,True,False,,,
Element_22,Bool,880.3,false,False,True,False,True,False,,,
Element_23,Bool,880.4,false,False,True,False,True,False,,,
Element_24,Bool,880.5,false,False,True,False,True,False,,,
Element_25,Bool,880.6,false,False,True,False,True,False,,,
Element_26,Bool,880.7,false,False,True,False,True,False,,,
Element_27,Bool,881,false,False,True,False,True,False,,,
Element_28,Bool,881.1,false,False,True,False,True,False,,,
Element_29,Bool,881.2,false,False,True,False,True,False,,,
Element_30,Bool,881.3,false,False,True,False,True,False,,,
Element_31,Bool,881.4,false,False,True,False,True,False,,,
Element_32,Bool,881.5,false,False,True,False,True,False,,,
Element_33,Bool,881.6,false,False,True,False,True,False,,,
Element_34,Bool,881.7,false,False,True,False,True,False,,,
Element_35,Bool,882,false,False,True,False,True,False,,,
Element_36,Bool,882.1,false,False,True,False,True,False,,,
Element_37,Bool,882.2,false,False,True,False,True,False,,,
Element_38,Bool,882.3,false,False,True,False,True,False,,,
Element_39,Bool,882.4,false,False,True,False,True,False,,,
Element_40,Bool,882.5,false,False,True,False,True,False,,,
Element_41,Bool,882.6,false,False,True,False,True,False,,,
Element_42,Bool,882.7,false,False,True,False,True,False,,,
Element_43,Bool,883,false,False,True,False,True,False,,,
Element_44,Bool,883.1,false,False,True,False,True,False,,,
Element_45,Bool,883.2,false,False,True,False,True,False,,,
Element_46,Bool,883.3,false,False,True,False,True,False,,,
Element_47,Bool,883.4,false,False,True,False,True,False,,,
Element_48,Bool,883.5,false,False,True,False,True,False,,,
Element_49,Bool,883.6,false,False,True,False,True,False,,,
Element_50,Bool,883.7,false,False,True,False,True,False,,,
005_Reciepe_file_name,String[50],884,'',False,True,True,True,False,ANL_ActRec,,
010_operator_name,String[50],936,'',False,True,True,True,False,ANL_OperName,,
134_TUP2_reel_name,String[50],988,'',False,True,True,True,False,TUP2_oReelName,,
140_TUP1_reel_name,String[50],1040,'',False,True,True,True,False,TUP1_oReelName,,
Reserve_1,String[50],1092,'',False,True,True,True,False,,,
Reserve_2,String[50],1144,'',False,True,True,True,False,,,
Reserve_3,String[50],1196,'',False,True,True,True,False,,,
Reserve_4,String[50],1248,'',False,True,True,True,False,,,
